pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,type,features,rawPrediction,probability,prediction
-0.616828683,-0.626234024,0.8502506,1.729219482,-0.830990349,-0.853648693,-0.656374976,-0.436900124,-0.461560947,-1.020236476,1.360995307,-0.44264143,0.224035255,0.799710126,0.282262156,0.864202853,0.268938295,-0.171660786,0.155956925,-0.531448338,0.186083296,0.490728672,-0.642221857,-0.169742611,0.771018919,1.764019359,-0.041874428,1.553262879,0.954828977,0.074349729,-0.615825279,0.986746959,0.169312949,1.582236266,-2.193553431,0.22888924,0.013834378,-0.500241303,1.002873761,-0.359706889,-1.29873297,0.138081674,0.123041639,-0.011914121,-0.134398709,0.304223029,-0.926950794,0.688970046,0.762611145,-0.333054158,0.126694933,-1.157824986,1.100969193,-0.760101674,0.054235183,-0.977303459,0.295708256,0.227659787,0.416704516,0.392290766,1.303573027,1.456509218,1.526265327,-0.27941933,-0.404709792,1.909704707,-1.32611761,0.197975782,-0.090182748,0.487217251,0.312374162,0.56403947,1.218817625,-1.785940654,0.6976308,-0.377601765,-0.478006286,0.006812458,-0.009923554,-2.176515003,-0.134658622,-0.963361564,-0.420384095,-0.977031684,1.86030784,-0.617038801,0.161284908,-0.050833675,-0.345759527,0.714333259,-1.531156907,1.825050228,1.453595165,-0.143354376,0.257105695,0.096807742,0.415324295,-1.587389402,0.653170811,0.861786923,-0.333054455,0.374449635,1.653206346,0.300930013,-0.700359505,-0.454873891,-0.92693731,0.18136514,-1.130656586,2.113259992,-1.003144575,0.65226122,-1.407103296,-0.881317405,0.865401427,0.101896813,0.296014109,0.297591927,-0.166225281,0.321953584,-0.123778464,-0.954717199,1.110178751,-0.002828263,-0.823357604,-0.258296745,0.104136877,0.970744007,-1.808782046,0.655694331,-0.95271707,-1.723259895,-1.461466206,-1.458354649,0.847841569,-1.36867739,0.473047889,-1.084926316,-1.273425074,0.420980532,0.689577651,0.022387142,0.117410041,0.223154819,2,"[-0.616828683,-0.626234024,0.8502506,1.729219482,-0.830990349,-0.853648693,-0.656374976,-0.436900124,-0.461560947,-1.020236476,1.360995307,-0.44264143,0.224035255,0.799710126,0.282262156,0.864202853,0.268938295,-0.171660786,0.155956925,-0.531448338,0.186083296,0.490728672,-0.642221857,-0.169742611,0.771018919,1.764019359,-0.041874428,1.553262879,0.954828977,0.074349729,-0.615825279,0.986746959,0.169312949,1.582236266,-2.193553431,0.22888924,0.013834378,-0.500241303,1.002873761,-0.359706889,-1.29873297,0.138081674,0.123041639,-0.011914121,-0.134398709,0.304223029,-0.926950794,0.688970046,0.762611145,-0.333054158,0.126694933,-1.157824986,1.100969193,-0.760101674,0.054235183,-0.977303459,0.295708256,0.227659787,0.416704516,0.392290766,1.303573027,1.456509218,1.526265327,-0.27941933,-0.404709792,1.909704707,-1.32611761,0.197975782,-0.090182748,0.487217251,0.312374162,0.56403947,1.218817625,-1.785940654,0.6976308,-0.377601765,-0.478006286,0.006812458,-0.009923554,-2.176515003,-0.134658622,-0.963361564,-0.420384095,-0.977031684,1.86030784,-0.617038801,0.161284908,-0.050833675,-0.345759527,0.714333259,-1.531156907,1.825050228,1.453595165,-0.143354376,0.257105695,0.096807742,0.415324295,-1.587389402,0.653170811,0.861786923,-0.333054455,0.374449635,1.653206346,0.300930013,-0.700359505,-0.454873891,-0.92693731,0.18136514,-1.130656586,2.113259992,-1.003144575,0.65226122,-1.407103296,-0.881317405,0.865401427,0.101896813,0.296014109,0.297591927,-0.166225281,0.321953584,-0.123778464,-0.954717199,1.110178751,-0.002828263,-0.823357604,-0.258296745,0.104136877,0.970744007,-1.808782046,0.655694331,-0.95271707,-1.723259895,-1.461466206,-1.458354649,0.847841569,-1.36867739,0.473047889,-1.084926316,-1.273425074,0.420980532,0.689577651,0.022387142,0.117410041,0.223154819]","[-2.972331696650678,-2.4465861734469327,8.46946997470326,-3.0505521046056496]","[1.0736724451888038e-05,1.8163527136810587e-05,0.9999611708488854,9.92889952596795e-06]",2
-0.615847021,-0.079393436,0.570610221,2.127024781,-0.125084616,-0.132967829,-0.098852625,-0.069804279,-0.121504057,-0.312239843,-0.133168288,-1.803850851,0.686424566,0.346703739,0.098750427,0.825117969,0.812365483,-0.403031595,-0.988460667,-0.71645652,-0.617029314,0.379692811,-0.475897263,-0.416097993,0.64384573,0.031101085,-0.845182097,0.89863323,-0.828390953,0.336794754,1.026742083,0.664172174,2.043435855,1.561592005,-0.088503963,1.643287409,-0.232234287,0.848565752,-2.39157854,1.87500305,0.063093838,0.081523518,0.096725502,-1.057529543,-0.646652437,0.791441499,-0.384307202,-0.91177356,-1.19205794,1.246600853,0.430183455,-0.389468293,-1.015054314,-1.223686428,-0.402202207,-1.74776742,-0.508795315,-0.325628294,0.710786256,-0.909566005,0.999378765,-0.577268766,-0.098700786,1.167814196,1.341891712,-0.467789837,-0.120140592,0.883370526,1.605574374,-1.26954044,0.586769689,0.137817133,-1.364257143,0.483486223,-2.07933797,-0.60156216,2.015913635,0.471426276,-0.934104617,1.441962663,0.773805146,-0.731838333,1.666747835,-0.062320178,-0.130581184,0.252680055,-0.819333331,-0.04826322,-1.473034855,-0.551109057,-1.369518474,-0.035026023,-0.503165306,0.579636276,-0.269119627,-0.233467173,0.585078933,0.111812396,0.050278953,0.9600599,-0.841561634,0.401949118,-0.27791896,1.914937657,-0.614110853,0.267387292,-0.889905288,0.473407823,0.803426188,0.279850414,0.00479032,-1.96305131,0.244855119,-0.425002849,1.019879765,-0.569492239,-0.605904709,-0.247736071,2.980591218,1.301353465,-1.716088655,-1.503593261,-1.196322774,0.968142345,0.497653807,-0.864202936,0.728120224,1.551391902,-1.095143997,-0.176529326,1.316279813,0.679921612,-1.157929603,0.743205804,0.876537918,0.601954645,0.209739688,-0.516157483,-0.552040472,-0.726659488,-0.218529457,0.174847284,-1.078283511,-0.332373974,3,"[-0.615847021,-0.079393436,0.570610221,2.127024781,-0.125084616,-0.132967829,-0.098852625,-0.069804279,-0.121504057,-0.312239843,-0.133168288,-1.803850851,0.686424566,0.346703739,0.098750427,0.825117969,0.812365483,-0.403031595,-0.988460667,-0.71645652,-0.617029314,0.379692811,-0.475897263,-0.416097993,0.64384573,0.031101085,-0.845182097,0.89863323,-0.828390953,0.336794754,1.026742083,0.664172174,2.043435855,1.561592005,-0.088503963,1.643287409,-0.232234287,0.848565752,-2.39157854,1.87500305,0.063093838,0.081523518,0.096725502,-1.057529543,-0.646652437,0.791441499,-0.384307202,-0.91177356,-1.19205794,1.246600853,0.430183455,-0.389468293,-1.015054314,-1.223686428,-0.402202207,-1.74776742,-0.508795315,-0.325628294,0.710786256,-0.909566005,0.999378765,-0.577268766,-0.098700786,1.167814196,1.341891712,-0.467789837,-0.120140592,0.883370526,1.605574374,-1.26954044,0.586769689,0.137817133,-1.364257143,0.483486223,-2.07933797,-0.60156216,2.015913635,0.471426276,-0.934104617,1.441962663,0.773805146,-0.731838333,1.666747835,-0.062320178,-0.130581184,0.252680055,-0.819333331,-0.04826322,-1.473034855,-0.551109057,-1.369518474,-0.035026023,-0.503165306,0.579636276,-0.269119627,-0.233467173,0.585078933,0.111812396,0.050278953,0.9600599,-0.841561634,0.401949118,-0.27791896,1.914937657,-0.614110853,0.267387292,-0.889905288,0.473407823,0.803426188,0.279850414,0.00479032,-1.96305131,0.244855119,-0.425002849,1.019879765,-0.569492239,-0.605904709,-0.247736071,2.980591218,1.301353465,-1.716088655,-1.503593261,-1.196322774,0.968142345,0.497653807,-0.864202936,0.728120224,1.551391902,-1.095143997,-0.176529326,1.316279813,0.679921612,-1.157929603,0.743205804,0.876537918,0.601954645,0.209739688,-0.516157483,-0.552040472,-0.726659488,-0.218529457,0.174847284,-1.078283511,-0.332373974]","[-0.7323218004341983,-1.0602157612276395,-4.662352962115713,6.45489052377756]","[0.0007552004860410053,0.0005440761929564452,1.4834448786134183e-05,0.9986858888722164]",3
-0.614809353,-0.617251688,0.660169125,1.722572998,-0.903850685,-0.739194262,-0.325437339,-0.332287643,-0.533223934,-0.989186266,1.687309619,-0.311349218,0.13700135,0.612941584,0.254075183,0.657564103,0.388929597,0.09459191,0.427338653,-0.823260118,0.054012766,0.299704366,-0.283423286,-0.32068848,0.654365866,2.279913495,0.079224094,1.203481443,1.025883909,0.072013327,-0.455063184,1.181833202,-0.137486368,1.908479758,-1.802880116,-0.119671713,-0.2104538,-0.265604069,1.5364645,-0.283593332,-0.838841414,0.100531793,0.180022282,-0.199396545,0.19693014,0.30675342,-1.346993694,0.706509672,1.018299738,0.018541945,-0.117544179,-0.687252981,1.177138004,-0.370265397,0.014887242,-0.144353972,0.268477895,-0.090159711,1.141465381,0.748258458,0.682077028,1.59948504,1.593559784,-0.311795022,-0.645130906,1.7244029,-1.098477468,0.299735308,-0.879769553,1.011113583,0.304468637,0.981591269,0.379880211,-2.583317937,0.955042365,-0.107874118,-0.821295602,0.366748985,-0.607707434,-1.770431328,-0.184678787,-0.766525319,-0.089450643,-1.091913154,1.798425349,-0.339189095,-0.021640546,-0.056449866,0.303474895,-0.128887955,-0.66872749,1.044977256,1.063774182,0.536547705,-0.048712854,-0.409757415,0.203084316,-1.250973556,0.580399307,0.533664085,-0.084330397,0.168757041,0.868384117,0.714179742,-0.211640887,-0.570983041,-0.279731447,-0.04364068,-0.62361553,0.636270829,-0.169950899,0.22982904,-1.044467967,-0.173843686,1.011808176,0.413257366,-0.112641507,0.617681966,-0.526828527,-0.465108165,0.396223472,-0.849299419,1.279967377,-0.593232198,-0.391380747,-0.145878129,0.494232136,-0.320616241,-0.402670113,-0.122992396,0.298650486,-1.270451779,-1.375891554,-0.803636515,0.721196289,-0.417795306,-0.467715798,0.05136174,-0.079104907,0.286283018,0.686043956,-0.099902843,1.054195029,-0.166589548,2,"[-0.614809353,-0.617251688,0.660169125,1.722572998,-0.903850685,-0.739194262,-0.325437339,-0.332287643,-0.533223934,-0.989186266,1.687309619,-0.311349218,0.13700135,0.612941584,0.254075183,0.657564103,0.388929597,0.09459191,0.427338653,-0.823260118,0.054012766,0.299704366,-0.283423286,-0.32068848,0.654365866,2.279913495,0.079224094,1.203481443,1.025883909,0.072013327,-0.455063184,1.181833202,-0.137486368,1.908479758,-1.802880116,-0.119671713,-0.2104538,-0.265604069,1.5364645,-0.283593332,-0.838841414,0.100531793,0.180022282,-0.199396545,0.19693014,0.30675342,-1.346993694,0.706509672,1.018299738,0.018541945,-0.117544179,-0.687252981,1.177138004,-0.370265397,0.014887242,-0.144353972,0.268477895,-0.090159711,1.141465381,0.748258458,0.682077028,1.59948504,1.593559784,-0.311795022,-0.645130906,1.7244029,-1.098477468,0.299735308,-0.879769553,1.011113583,0.304468637,0.981591269,0.379880211,-2.583317937,0.955042365,-0.107874118,-0.821295602,0.366748985,-0.607707434,-1.770431328,-0.184678787,-0.766525319,-0.089450643,-1.091913154,1.798425349,-0.339189095,-0.021640546,-0.056449866,0.303474895,-0.128887955,-0.66872749,1.044977256,1.063774182,0.536547705,-0.048712854,-0.409757415,0.203084316,-1.250973556,0.580399307,0.533664085,-0.084330397,0.168757041,0.868384117,0.714179742,-0.211640887,-0.570983041,-0.279731447,-0.04364068,-0.62361553,0.636270829,-0.169950899,0.22982904,-1.044467967,-0.173843686,1.011808176,0.413257366,-0.112641507,0.617681966,-0.526828527,-0.465108165,0.396223472,-0.849299419,1.279967377,-0.593232198,-0.391380747,-0.145878129,0.494232136,-0.320616241,-0.402670113,-0.122992396,0.298650486,-1.270451779,-1.375891554,-0.803636515,0.721196289,-0.417795306,-0.467715798,0.05136174,-0.079104907,0.286283018,0.686043956,-0.099902843,1.054195029,-0.166589548]","[-2.706226352196956,-2.253454764068668,7.581876699068066,-2.6221955828024406]","[3.4031376352529775e-05,5.35199521142322e-05,0.9998754340244153,3.7014647117852124e-05]",2
-0.614300902,-0.685287907,0.940642405,1.702395634,-0.688451151,-0.956389964,-0.875041912,-0.441528517,-0.256015468,-0.882552703,1.012335689,-0.520891437,0.022124311,1.0868721,0.466751034,0.806562443,0.469887765,-0.278586895,0.042382802,-0.251479669,0.079492436,0.79466925,-0.839840119,0.028593048,0.594045873,1.023756378,-0.321339955,1.759773174,0.569072823,0.171223922,-0.345404275,0.740710834,0.483007001,1.08757343,-1.712837962,0.346457173,0.606949168,-0.819446518,0.72934936,-0.580995233,-1.396396145,0.283451533,0.233663741,0.402168916,0.081776979,0.287017033,-0.376990332,0.85795148,0.1986632,-0.520923727,0.167620144,-1.451355533,0.878368911,-0.687394404,0.384525567,-1.17469707,0.180899371,0.318199975,-0.283856896,0.029182294,1.728273398,1.610885666,1.140279703,0.221448032,0.053093966,1.140982267,-1.633669605,0.206942485,0.343621609,-0.228770897,0.310078174,1.027267355,1.497651597,-0.426194927,-0.186164389,-0.744306467,0.285931764,-0.19288905,0.268450669,-1.935840613,0.174199139,-0.532260995,-0.499010089,-0.655435193,1.199772545,-0.395559031,0.051078254,0.009147079,-0.210501251,0.286705511,-1.126950472,1.769422266,1.328054133,-0.194580117,0.251145736,0.016070077,0.208849731,-1.352853291,1.175231822,0.791670119,-1.370222857,0.263152643,2.285878175,-0.264519577,-0.476484818,0.381537636,-1.118256472,-0.327984644,0.15950021,1.938148895,-1.036728673,1.46406804,-0.395988398,-0.622915994,1.081756548,-0.69989668,-0.156203902,-0.532938418,0.520926443,0.46087898,-0.667895099,-0.559222501,1.1203477,-0.628181187,-0.897222607,-0.068072505,0.350925701,2.326411376,-1.538858429,0.752552795,-0.654668573,-1.765639137,-0.810170128,-0.547553712,0.034578772,-1.28859606,0.719066835,-1.775362291,-2.701170783,-0.25995274,1.209633642,0.999233745,-0.204520166,0.04076653,2,"[-0.614300902,-0.685287907,0.940642405,1.702395634,-0.688451151,-0.956389964,-0.875041912,-0.441528517,-0.256015468,-0.882552703,1.012335689,-0.520891437,0.022124311,1.0868721,0.466751034,0.806562443,0.469887765,-0.278586895,0.042382802,-0.251479669,0.079492436,0.79466925,-0.839840119,0.028593048,0.594045873,1.023756378,-0.321339955,1.759773174,0.569072823,0.171223922,-0.345404275,0.740710834,0.483007001,1.08757343,-1.712837962,0.346457173,0.606949168,-0.819446518,0.72934936,-0.580995233,-1.396396145,0.283451533,0.233663741,0.402168916,0.081776979,0.287017033,-0.376990332,0.85795148,0.1986632,-0.520923727,0.167620144,-1.451355533,0.878368911,-0.687394404,0.384525567,-1.17469707,0.180899371,0.318199975,-0.283856896,0.029182294,1.728273398,1.610885666,1.140279703,0.221448032,0.053093966,1.140982267,-1.633669605,0.206942485,0.343621609,-0.228770897,0.310078174,1.027267355,1.497651597,-0.426194927,-0.186164389,-0.744306467,0.285931764,-0.19288905,0.268450669,-1.935840613,0.174199139,-0.532260995,-0.499010089,-0.655435193,1.199772545,-0.395559031,0.051078254,0.009147079,-0.210501251,0.286705511,-1.126950472,1.769422266,1.328054133,-0.194580117,0.251145736,0.016070077,0.208849731,-1.352853291,1.175231822,0.791670119,-1.370222857,0.263152643,2.285878175,-0.264519577,-0.476484818,0.381537636,-1.118256472,-0.327984644,0.15950021,1.938148895,-1.036728673,1.46406804,-0.395988398,-0.622915994,1.081756548,-0.69989668,-0.156203902,-0.532938418,0.520926443,0.46087898,-0.667895099,-0.559222501,1.1203477,-0.628181187,-0.897222607,-0.068072505,0.350925701,2.326411376,-1.538858429,0.752552795,-0.654668573,-1.765639137,-0.810170128,-0.547553712,0.034578772,-1.28859606,0.719066835,-1.775362291,-2.701170783,-0.25995274,1.209633642,0.999233745,-0.204520166,0.04076653]","[-1.8751899865150627,-2.0882604228189585,6.521572373036868,-2.5581219637028485]","[0.0002254788757485344,0.0001822093026470325,0.9994784148251623,0.00011389699644235427]",2
-0.613295437,-0.126539133,0.452205738,2.045901863,-0.157756903,-0.309539121,-0.113858795,-0.121329658,-0.247991727,-0.129519083,0.093435238,-1.96945173,0.79144271,0.085115404,0.388136046,0.866811595,0.91596777,-0.576140131,-0.97638896,-0.348149652,-0.915077815,0.42613002,-0.501347199,-0.489561998,0.820847197,-0.034368203,-0.528433465,1.073684639,-1.108456325,0.473138444,1.098581781,0.809626269,2.363486712,1.495786347,0.018850617,1.84347524,-0.71723201,0.802266662,-2.707546593,1.802014857,0.140151884,0.143913892,0.379495596,-1.368288757,-0.522944105,0.753817529,0.074056062,-1.122858313,-1.296430362,1.646865051,0.339306969,-0.264621904,-0.920210573,-1.222164371,-0.77335245,-1.694209977,-0.394331667,-0.257896083,0.864243784,-0.902320687,0.887561067,-0.851038922,-0.257007187,1.681203914,1.665892291,-0.428463307,0.168695174,1.172965228,1.270742245,-1.721555794,0.432188841,0.570239387,-1.706489474,0.555942372,-1.813264101,-0.160809436,2.561214861,0.699637608,-0.895432058,1.439617333,1.198914543,-0.347126321,1.876326963,0.354977097,-0.111542958,0.14501072,-0.965492279,0.161285841,-1.439830334,-1.500353736,-1.042934171,-0.11884501,-0.566784342,0.73405945,-0.020997734,-0.560553302,0.995393988,0.198685915,0.270526127,0.979261945,-1.358771766,0.606185021,-0.889156644,1.483022191,-0.909211617,0.006774834,-0.744563703,0.697917014,0.338474655,-0.291566623,-0.219559494,-2.173280507,0.134585696,-0.431941246,0.607193789,-0.592265801,-0.216501878,-0.113535736,2.942364656,1.325981752,-2.604261207,-1.55088144,-1.929623348,0.855023833,0.772556986,-0.647529207,0.905253498,1.815172966,-1.507747574,-0.467540185,0.789157423,0.50799522,-0.601556326,0.948843985,0.824791447,0.876542328,1.159234132,-0.012779372,-0.062420179,-1.45149918,-0.437530382,0.396437017,-1.327301249,-0.014150385,3,"[-0.613295437,-0.126539133,0.452205738,2.045901863,-0.157756903,-0.309539121,-0.113858795,-0.121329658,-0.247991727,-0.129519083,0.093435238,-1.96945173,0.79144271,0.085115404,0.388136046,0.866811595,0.91596777,-0.576140131,-0.97638896,-0.348149652,-0.915077815,0.42613002,-0.501347199,-0.489561998,0.820847197,-0.034368203,-0.528433465,1.073684639,-1.108456325,0.473138444,1.098581781,0.809626269,2.363486712,1.495786347,0.018850617,1.84347524,-0.71723201,0.802266662,-2.707546593,1.802014857,0.140151884,0.143913892,0.379495596,-1.368288757,-0.522944105,0.753817529,0.074056062,-1.122858313,-1.296430362,1.646865051,0.339306969,-0.264621904,-0.920210573,-1.222164371,-0.77335245,-1.694209977,-0.394331667,-0.257896083,0.864243784,-0.902320687,0.887561067,-0.851038922,-0.257007187,1.681203914,1.665892291,-0.428463307,0.168695174,1.172965228,1.270742245,-1.721555794,0.432188841,0.570239387,-1.706489474,0.555942372,-1.813264101,-0.160809436,2.561214861,0.699637608,-0.895432058,1.439617333,1.198914543,-0.347126321,1.876326963,0.354977097,-0.111542958,0.14501072,-0.965492279,0.161285841,-1.439830334,-1.500353736,-1.042934171,-0.11884501,-0.566784342,0.73405945,-0.020997734,-0.560553302,0.995393988,0.198685915,0.270526127,0.979261945,-1.358771766,0.606185021,-0.889156644,1.483022191,-0.909211617,0.006774834,-0.744563703,0.697917014,0.338474655,-0.291566623,-0.219559494,-2.173280507,0.134585696,-0.431941246,0.607193789,-0.592265801,-0.216501878,-0.113535736,2.942364656,1.325981752,-2.604261207,-1.55088144,-1.929623348,0.855023833,0.772556986,-0.647529207,0.905253498,1.815172966,-1.507747574,-0.467540185,0.789157423,0.50799522,-0.601556326,0.948843985,0.824791447,0.876542328,1.159234132,-0.012779372,-0.062420179,-1.45149918,-0.437530382,0.396437017,-1.327301249,-0.014150385]","[-0.6667789315509695,-1.6463912159861351,-4.92540214229663,7.238572289833745]","[0.00036857603715928847,0.00013838432087182411,5.212313577396307e-06,0.9994878273283916]",3
-0.612951353,-0.634195426,0.798719151,1.677511733,-0.781509127,-0.88884144,-0.63314212,-0.306458826,-0.603066431,-0.832699901,1.549902017,-0.483565785,-0.376630758,0.866228539,0.132262288,0.750010794,0.528770381,0.125582783,0.273988907,-0.815159755,-0.081982738,0.588153742,-0.486976454,-0.131912558,0.919316194,2.20437357,-0.351509262,1.34476769,0.961584996,0.208399926,-0.101269876,1.366250536,0.120708775,2.059236803,-1.615962174,-0.192480981,0.027754854,-0.544229374,1.607329281,-0.371263796,-0.727754458,0.429824098,0.224459255,0.052859974,-0.193682084,-0.196088256,-0.780177354,0.888131829,1.132452214,-0.121242076,-0.0802835,-1.179458064,0.885729472,-0.426921106,0.092136642,-0.333128109,0.101233476,-0.282335528,0.318959094,-0.007806673,1.145914068,2.136492816,2.009250591,-0.199889711,-0.513693893,1.320880091,-0.841973438,0.125170352,-0.815929682,0.985933034,0.490461956,0.840638436,0.633633917,-2.680427234,0.687082903,-0.026586196,-0.4498934,-0.070816045,-0.155166476,-2.047973109,-0.501237384,-0.721064889,-0.219586916,-1.178241995,1.636594831,-0.283591942,0.183788241,-0.425462296,0.164287617,-0.658402136,-1.128399215,1.550149968,1.115563173,0.445169822,0.087394419,-0.245667824,-0.02155408,-0.689754566,0.590154199,-0.203520025,-0.426786119,-0.365156881,0.34130414,0.846179638,-0.312217986,-0.080658202,0.017183394,-0.322353981,-1.173728362,1.71768406,-1.556423693,0.399089226,-1.636963006,-0.904843294,0.916898471,0.05673632,0.39184728,0.355390136,-0.306249539,0.010389881,0.007138628,-0.413426849,1.187527523,-1.003205821,0.375003383,-0.397424125,-0.691349117,-0.049754785,-1.120865497,0.225048209,-0.523442947,-1.66246657,-1.107405813,-1.34390122,0.707748528,-0.936181509,1.013614982,-0.460777604,-0.220610517,0.609919949,0.398276558,0.62794425,0.278241702,-0.568379148,2,"[-0.612951353,-0.634195426,0.798719151,1.677511733,-0.781509127,-0.88884144,-0.63314212,-0.306458826,-0.603066431,-0.832699901,1.549902017,-0.483565785,-0.376630758,0.866228539,0.132262288,0.750010794,0.528770381,0.125582783,0.273988907,-0.815159755,-0.081982738,0.588153742,-0.486976454,-0.131912558,0.919316194,2.20437357,-0.351509262,1.34476769,0.961584996,0.208399926,-0.101269876,1.366250536,0.120708775,2.059236803,-1.615962174,-0.192480981,0.027754854,-0.544229374,1.607329281,-0.371263796,-0.727754458,0.429824098,0.224459255,0.052859974,-0.193682084,-0.196088256,-0.780177354,0.888131829,1.132452214,-0.121242076,-0.0802835,-1.179458064,0.885729472,-0.426921106,0.092136642,-0.333128109,0.101233476,-0.282335528,0.318959094,-0.007806673,1.145914068,2.136492816,2.009250591,-0.199889711,-0.513693893,1.320880091,-0.841973438,0.125170352,-0.815929682,0.985933034,0.490461956,0.840638436,0.633633917,-2.680427234,0.687082903,-0.026586196,-0.4498934,-0.070816045,-0.155166476,-2.047973109,-0.501237384,-0.721064889,-0.219586916,-1.178241995,1.636594831,-0.283591942,0.183788241,-0.425462296,0.164287617,-0.658402136,-1.128399215,1.550149968,1.115563173,0.445169822,0.087394419,-0.245667824,-0.02155408,-0.689754566,0.590154199,-0.203520025,-0.426786119,-0.365156881,0.34130414,0.846179638,-0.312217986,-0.080658202,0.017183394,-0.322353981,-1.173728362,1.71768406,-1.556423693,0.399089226,-1.636963006,-0.904843294,0.916898471,0.05673632,0.39184728,0.355390136,-0.306249539,0.010389881,0.007138628,-0.413426849,1.187527523,-1.003205821,0.375003383,-0.397424125,-0.691349117,-0.049754785,-1.120865497,0.225048209,-0.523442947,-1.66246657,-1.107405813,-1.34390122,0.707748528,-0.936181509,1.013614982,-0.460777604,-0.220610517,0.609919949,0.398276558,0.62794425,0.278241702,-0.568379148]","[-3.3355107285466583,-2.386189711127298,8.157599126375546,-2.435898686701592]","[1.0199503774864984e-05,2.6355054731378576e-05,0.9999383684409913,2.5077000502635786e-05]",2
